ID,collection_date,location
H-2940,2023-08-11,VNM
H-2941,2023-08-11,LAO
H-2942,2023-08-11,VNM
H-2943,2023-08-11,VNM
H-2944,2023-08-11,VNM
H-2945,2023-08-11,THA
H-2946,2023-08-11,VNM
H-2947,2023-08-11,VNM
H-2948,2023-08-11,VNM
H-2949,2023-08-11,CHN
H-2950,2023-08-11,VNM
H-2951,2023-08-11,VNM
H-2952,2023-08-11,KHM
H-2953,2023-08-11,VNM
H-2954,2023-08-11,VNM
H-2955,2023-08-11,THA
H-2956,2023-08-11,VNM
H-2957,2023-08-11,VNM
H-2958,2023-08-11,VNM
H-2959,2023-08-11,VNM
H-2960,2023-08-11,VNM
H-2961,2023-08-11,THA
H-2962,2023-08-11,VNM
H-2963,2023-08-11,VNM
H-2964,2023-08-11,VNM
H-2965,2023-08-11,VNM
H-2966,2023-08-11,VNM
H-2967,2023-08-11,VNM
H-2968,2023-08-11,CHN
H-2969,2023-08-11,VNM
H-2970,2023-08-11,VNM
H-2971,2023-08-11,VNM
H-2972,2023-08-11,THA
H-2973,2023-08-11,KHM
H-2974,2023-08-11,KHM
H-2975,2023-08-11,VNM
H-2976,2023-08-11,VNM
H-2977,2023-08-11,VNM
H-2978,2023-08-11,VNM
H-2979,2023-08-11,VNM
H-2980,2023-08-11,VNM
H-2981,2023-08-11,VNM
H-2982,2023-08-11,VNM
H-2983,2023-08-11,VNM
H-2984,2023-08-11,VNM
H-2985,2023-08-11,CHN
H-2986,2023-08-11,VNM
H-2987,2023-08-11,VNM
H-2988,2023-08-11,VNM
H-2989,2023-08-11,VNM
H-2990,2023-08-11,VNM
H-2991,2023-08-11,VNM
H-2992,2023-08-11,VNM
H-2993,2023-08-11,VNM
H-2994,2023-08-11,VNM
H-2995,2023-08-11,THA
H-2996,2023-08-11,VNM
H-2997,2023-08-11,VNM
H-2998,2023-08-11,THA
H-2999,2023-08-11,VNM
H-3000,2023-08-11,VNM
H-3001,2023-08-11,VNM
H-3002,2023-08-11,VNM
H-3003,2023-08-11,THA
H-3004,2023-08-11,KHM
H-3005,2023-08-11,VNM
H-3006,2023-08-11,VNM
H-3007,2023-08-11,VNM
H-3008,2023-08-11,VNM
H-3009,2023-08-11,VNM
H-3010,2023-08-11,VNM
H-3011,2023-08-11,VNM
H-3012,2023-08-11,VNM
H-3013,2023-08-11,VNM
H-3014,2023-08-11,VNM
H-3015,2023-08-11,THA
H-3016,2023-08-11,VNM
H-3017,2023-08-11,VNM
H-3018,2023-08-11,VNM
H-3019,2023-08-11,VNM
H-3020,2023-08-11,THA
H-3021,2023-08-11,VNM
H-3022,2023-08-11,THA
H-3023,2023-08-11,VNM
H-3024,2023-08-11,VNM
H-3025,2023-08-11,VNM
H-3026,2023-08-11,VNM
H-3027,2023-08-11,VNM
H-3028,2023-08-11,VNM
H-3029,2023-08-11,VNM
H-3030,2023-08-11,VNM
H-3031,2023-08-11,VNM
H-3032,2023-08-11,VNM
H-3033,2023-08-11,VNM
H-3034,2023-08-11,VNM
H-3035,2023-08-11,LAO
H-3036,2023-08-11,VNM
H-3037,2023-08-11,VNM
H-3038,2023-08-11,VNM
H-3039,2023-08-11,VNM
H-3040,2023-08-11,VNM
H-3041,2023-08-11,VNM
H-3042,2023-08-11,VNM
H-3043,2023-08-11,VNM
H-3044,2023-08-11,VNM
H-3045,2023-08-11,VNM
H-3046,2023-08-11,KHM
H-3047,2023-08-11,LAO
H-3048,2023-08-11,LAO
H-3049,2023-08-11,VNM
H-3050,2023-08-11,VNM
H-3051,2023-08-11,VNM
H-3052,2023-08-11,VNM
H-3053,2023-08-11,VNM
H-3054,2023-08-11,VNM
H-3055,2023-08-11,VNM
H-3056,2023-08-11,VNM
H-3057,2023-08-11,VNM
H-3058,2023-08-11,VNM
H-3059,2023-08-11,VNM
H-3060,2023-08-11,VNM
H-3061,2023-08-11,VNM
H-3062,2023-08-11,THA
H-3063,2023-08-11,VNM
H-3064,2023-08-11,VNM
H-3065,2023-08-11,VNM
H-3066,2023-08-11,VNM
H-3067,2023-08-11,VNM
H-3068,2023-08-11,VNM
H-3069,2023-08-11,VNM
H-3070,2023-08-11,VNM
H-3071,2023-08-11,VNM
H-3072,2023-08-11,VNM
H-3073,2023-08-11,VNM
H-3074,2023-08-11,VNM
H-3075,2023-08-11,VNM
H-3076,2023-08-11,VNM
H-3077,2023-08-11,VNM
H-3078,2023-08-11,CHN
H-3079,2023-08-11,VNM
H-3080,2023-08-11,VNM
H-3081,2023-08-11,VNM
H-3082,2023-08-11,VNM
H-3083,2023-08-11,THA
H-3084,2023-08-11,KHM
H-3085,2023-08-11,VNM
H-3086,2023-08-11,VNM
M-8796,2023-08-06,VNM
M-8797,2023-08-11,VNM
M-8798,2023-08-09,VNM
M-8799,2023-08-07,VNM
M-8800,2023-08-11,CHN
M-8801,2023-08-11,THA
M-8802,2023-08-11,VNM
M-8803,2023-08-11,CHN
M-8804,2023-08-11,VNM
M-8805,2023-08-07,VNM
M-8806,2023-08-11,VNM
M-8807,2023-08-11,VNM
M-8808,2023-08-11,VNM
M-8809,2023-08-11,VNM
M-8810,2023-08-11,VNM
M-8811,2023-08-10,VNM
M-8812,2023-08-11,VNM
M-8813,2023-08-11,VNM
M-8814,2023-08-11,VNM
M-8815,2023-08-06,VNM
M-8816,2023-08-11,VNM
M-8817,2023-08-06,VNM
M-8818,2023-08-11,VNM
M-8819,2023-08-11,VNM
M-8820,2023-08-06,VNM
M-8821,2023-08-11,VNM
M-8822,2023-08-11,VNM
M-8823,2023-08-06,VNM
M-8824,2023-08-11,VNM
M-8825,2023-08-11,LAO
M-8826,2023-08-06,VNM
M-8827,2023-08-06,VNM
M-8828,2023-08-11,VNM
M-8829,2023-08-11,VNM
M-8830,2023-08-11,VNM
M-8831,2023-08-10,VNM
M-8832,2023-08-11,VNM
M-8833,2023-08-10,VNM
M-8834,2023-08-07,VNM
M-8835,2023-08-06,THA
M-8836,2023-08-06,VNM
M-8837,2023-08-11,VNM
M-8838,2023-08-06,VNM
M-8839,2023-08-11,VNM
M-8840,2023-08-11,VNM
M-8841,2023-08-11,VNM
M-8842,2023-08-11,VNM
M-8843,2023-08-06,THA
M-8844,2023-08-06,KHM
M-8845,2023-08-09,KHM
M-8846,2023-08-06,KHM
M-8847,2023-08-11,KHM
M-8848,2023-08-09,VNM
M-8849,2023-08-10,VNM
M-8850,2023-08-11,LAO
M-8851,2023-08-11,VNM
M-8852,2023-08-11,VNM
M-8853,2023-08-10,LAO
M-8854,2023-08-06,VNM
M-8855,2023-08-06,VNM
M-8856,2023-08-11,VNM
M-8857,2023-08-09,VNM
M-8858,2023-08-09,VNM
M-8859,2023-08-06,LAO
M-8860,2023-08-11,VNM
M-8861,2023-08-11,VNM
M-8862,2023-08-06,VNM
M-8863,2023-08-09,VNM
M-8864,2023-08-06,VNM
M-8865,2023-08-11,VNM
M-8866,2023-08-10,VNM
M-8867,2023-08-07,VNM
M-8868,2023-08-11,KHM
M-8869,2023-08-11,KHM
M-8870,2023-08-10,VNM
M-8871,2023-08-07,VNM
M-8872,2023-08-11,VNM
M-8873,2023-08-10,VNM
M-8874,2023-08-07,VNM
M-8875,2023-08-07,VNM
M-8876,2023-08-06,VNM
M-8877,2023-08-06,VNM
M-8878,2023-08-09,VNM
M-8879,2023-08-06,VNM
M-8880,2023-08-10,LAO
M-8881,2023-08-09,VNM
M-8882,2023-08-06,VNM
M-8883,2023-08-11,VNM
M-8884,2023-08-10,VNM
M-8885,2023-08-11,KHM
M-8886,2023-08-11,VNM
M-8887,2023-08-10,VNM
M-8888,2023-08-11,VNM
M-8889,2023-08-07,KHM
M-8890,2023-08-11,THA
M-8891,2023-08-11,VNM
M-8892,2023-08-11,LAO
M-8893,2023-08-11,LAO
M-8894,2023-08-06,VNM
M-8895,2023-08-11,VNM
M-8896,2023-08-11,THA
M-8897,2023-08-11,THA
M-8898,2023-08-11,VNM
M-8899,2023-08-11,KHM
M-8900,2023-08-11,VNM
M-8901,2023-08-11,VNM
M-8902,2023-08-10,VNM
M-8903,2023-08-11,VNM
M-8904,2023-08-10,VNM
M-8905,2023-08-06,VNM
M-8906,2023-08-09,THA
M-8907,2023-08-06,THA
M-8908,2023-08-10,LAO
M-8909,2023-08-10,VNM
M-8910,2023-08-06,KHM
M-8911,2023-08-11,VNM
M-8912,2023-08-06,VNM
M-8913,2023-08-11,VNM
M-8914,2023-08-11,VNM
M-8915,2023-08-07,VNM
M-8916,2023-08-10,THA
M-8917,2023-08-09,VNM
M-8918,2023-08-10,VNM
M-8919,2023-08-11,VNM
M-8920,2023-08-11,THA
M-8921,2023-08-11,VNM
M-8922,2023-08-07,VNM
M-8923,2023-08-06,KHM
M-8924,2023-08-09,VNM
M-8925,2023-08-11,VNM
M-8926,2023-08-11,THA
M-8927,2023-08-07,VNM
M-8928,2023-08-11,VNM
M-8929,2023-08-11,VNM
M-8930,2023-08-11,VNM
M-8931,2023-08-11,VNM
M-8932,2023-08-10,VNM
M-8933,2023-08-11,VNM
M-8934,2023-08-11,KHM
M-8935,2023-08-06,THA
M-8936,2023-08-07,VNM
M-8937,2023-08-06,LAO
M-8938,2023-08-07,VNM
M-8939,2023-08-11,VNM
M-8940,2023-08-11,VNM
M-8941,2023-08-06,VNM
M-8942,2023-08-11,VNM
M-8943,2023-08-11,VNM
M-8944,2023-08-07,VNM
M-8945,2023-08-11,VNM
M-8946,2023-08-09,VNM
M-8947,2023-08-06,VNM
M-8948,2023-08-11,CHN
M-8949,2023-08-09,VNM
M-8950,2023-08-11,VNM
M-8951,2023-08-11,VNM
M-8952,2023-08-09,VNM
M-8953,2023-08-09,VNM
M-8954,2023-08-06,VNM
M-8955,2023-08-11,VNM
M-8956,2023-08-07,VNM
M-8957,2023-08-11,LAO
M-8958,2023-08-11,LAO
M-8959,2023-08-11,VNM
M-8960,2023-08-11,VNM
M-8961,2023-08-11,VNM
M-8962,2023-08-11,VNM
M-8963,2023-08-09,VNM
M-8964,2023-08-06,KHM
M-8965,2023-08-10,VNM
M-8966,2023-08-11,VNM
M-8967,2023-08-06,VNM
M-8968,2023-08-06,VNM
M-8969,2023-08-11,VNM
M-8970,2023-08-11,VNM
M-8971,2023-08-09,VNM
M-8972,2023-08-06,VNM
M-8973,2023-08-11,VNM
M-8974,2023-08-07,VNM
M-8975,2023-08-06,VNM
M-8976,2023-08-11,VNM
M-8977,2023-08-06,VNM
M-8978,2023-08-09,VNM
M-8979,2023-08-11,VNM
M-8980,2023-08-06,VNM
M-8981,2023-08-11,VNM
M-8982,2023-08-06,VNM
M-8983,2023-08-07,VNM
M-8984,2023-08-06,VNM
M-8985,2023-08-11,VNM
M-8986,2023-08-11,VNM
M-8987,2023-08-11,THA
M-8988,2023-08-11,VNM
M-8989,2023-08-11,VNM
M-8990,2023-08-11,VNM
M-8991,2023-08-09,KHM
M-8992,2023-08-07,VNM
M-8993,2023-08-06,VNM
M-8994,2023-08-11,VNM
M-8995,2023-08-11,VNM
M-8996,2023-08-11,VNM
M-8997,2023-08-07,VNM
M-8998,2023-08-06,VNM
M-8999,2023-08-09,THA
M-9000,2023-08-06,KHM
M-9001,2023-08-11,VNM
M-9002,2023-08-11,VNM
M-9003,2023-08-11,VNM
M-9004,2023-08-11,VNM
M-9005,2023-08-07,KHM
M-9006,2023-08-07,VNM
M-9007,2023-08-09,VNM
M-9008,2023-08-11,VNM
M-9009,2023-08-07,VNM
M-9010,2023-08-11,VNM
M-9011,2023-08-11,THA
M-9012,2023-08-09,VNM
M-9013,2023-08-11,VNM
M-9014,2023-08-11,VNM
M-9015,2023-08-11,VNM
M-9016,2023-08-11,VNM
M-9017,2023-08-11,VNM
M-9018,2023-08-11,VNM
M-9019,2023-08-11,VNM
M-9020,2023-08-11,VNM
M-9021,2023-08-11,KHM
M-9022,2023-08-11,KHM
M-9023,2023-08-11,VNM
M-9024,2023-08-11,VNM
M-9025,2023-08-11,LAO
M-9026,2023-08-11,LAO
M-9027,2023-08-11,THA
M-9028,2023-08-10,VNM
M-9029,2023-08-07,VNM
M-9030,2023-08-11,VNM
M-9031,2023-08-11,VNM
M-9032,2023-08-11,VNM
M-9033,2023-08-11,VNM
M-9034,2023-08-11,VNM
M-9035,2023-08-11,VNM
M-9036,2023-08-07,KHM
M-9037,2023-08-11,VNM
M-9038,2023-08-07,KHM
M-9039,2023-08-10,VNM
M-9040,2023-08-11,VNM
M-9041,2023-08-11,VNM
M-9042,2023-08-11,VNM
M-9043,2023-08-06,KHM
M-9044,2023-08-09,KHM
M-9045,2023-08-11,KHM
M-9046,2023-08-11,KHM
M-9047,2023-08-11,KHM
M-9048,2023-08-06,VNM
M-9049,2023-08-11,VNM
M-9050,2023-08-11,VNM
M-9051,2023-08-07,VNM
M-9052,2023-08-11,VNM
M-9053,2023-08-09,VNM
M-9054,2023-08-09,VNM
M-9055,2023-08-07,VNM
M-9056,2023-08-09,VNM
M-9057,2023-08-06,VNM
M-9058,2023-08-06,KHM
M-9059,2023-08-11,VNM
M-9060,2023-08-11,VNM
M-9061,2023-08-06,VNM
M-9062,2023-08-11,VNM
M-9063,2023-08-11,VNM
M-9064,2023-08-11,VNM
M-9065,2023-08-07,THA
M-9066,2023-08-11,VNM
M-9067,2023-08-06,VNM
M-9068,2023-08-10,VNM
M-9069,2023-08-09,VNM
M-9070,2023-08-11,VNM
M-9071,2023-08-11,VNM
M-9072,2023-08-11,VNM
M-9073,2023-08-11,VNM
M-9074,2023-08-06,VNM
M-9075,2023-08-11,VNM
M-9076,2023-08-11,VNM
M-9077,2023-08-09,VNM
M-9078,2023-08-10,VNM
M-9079,2023-08-07,VNM
M-9080,2023-08-07,VNM
M-9081,2023-08-06,VNM
M-9082,2023-08-11,VNM
M-9083,2023-08-11,VNM
M-9084,2023-08-11,VNM
M-9085,2023-08-11,VNM
M-9086,2023-08-06,VNM
M-9087,2023-08-11,VNM
M-9088,2023-08-09,VNM
M-9089,2023-08-09,VNM
M-9090,2023-08-11,VNM
M-9091,2023-08-10,VNM
M-9092,2023-08-11,VNM
M-9093,2023-08-07,VNM
M-9094,2023-08-06,VNM
M-9095,2023-08-09,VNM
M-9096,2023-08-09,VNM
M-9097,2023-08-07,VNM
M-9098,2023-08-06,VNM
M-9099,2023-08-09,VNM
M-9100,2023-08-11,VNM
M-9101,2023-08-06,VNM
M-9102,2023-08-11,VNM
M-9103,2023-08-06,VNM
M-9104,2023-08-07,VNM
M-9105,2023-08-11,VNM
M-9106,2023-08-09,VNM
M-9107,2023-08-11,KHM
M-9108,2023-08-11,VNM
M-9109,2023-08-11,THA
M-9110,2023-08-11,VNM
M-9111,2023-08-06,VNM
M-9112,2023-08-11,VNM
M-9113,2023-08-06,VNM
M-9114,2023-08-11,VNM
M-9115,2023-08-10,KHM
M-9116,2023-08-11,VNM
M-9117,2023-08-07,VNM
M-9118,2023-08-09,VNM
M-9119,2023-08-11,VNM
M-9120,2023-08-06,VNM
M-9121,2023-08-11,VNM
M-9122,2023-08-11,KHM
M-9123,2023-08-11,KHM
M-9124,2023-08-06,KHM
M-9125,2023-08-11,KHM
M-9126,2023-08-10,VNM
M-9127,2023-08-11,VNM
M-9128,2023-08-11,VNM
M-9129,2023-08-11,VNM
M-9130,2023-08-06,VNM
M-9131,2023-08-11,VNM
M-9132,2023-08-06,VNM
M-9133,2023-08-11,VNM
M-9134,2023-08-09,VNM
M-9135,2023-08-11,VNM
M-9136,2023-08-06,VNM
M-9137,2023-08-10,VNM
M-9138,2023-08-06,VNM
M-9139,2023-08-11,VNM
M-9140,2023-08-10,VNM
M-9141,2023-08-06,VNM
M-9142,2023-08-09,VNM
M-9143,2023-08-11,VNM
M-9144,2023-08-09,VNM
M-9145,2023-08-11,VNM
M-9146,2023-08-11,VNM
M-9147,2023-08-09,KHM
M-9148,2023-08-11,THA
M-9149,2023-08-11,THA
M-9150,2023-08-11,VNM
M-9151,2023-08-11,VNM
M-9152,2023-08-06,KHM
M-9153,2023-08-07,VNM
M-9154,2023-08-10,VNM
M-9155,2023-08-09,VNM
M-9156,2023-08-11,VNM
M-9157,2023-08-09,VNM
M-9158,2023-08-06,KHM
M-9159,2023-08-09,VNM
M-9160,2023-08-11,VNM
M-9161,2023-08-11,VNM
M-9162,2023-08-11,VNM
M-9163,2023-08-11,VNM
M-9164,2023-08-07,VNM
M-9165,2023-08-11,VNM
M-9166,2023-08-11,VNM
M-9167,2023-08-09,VNM
M-9168,2023-08-07,VNM
M-9169,2023-08-11,VNM
M-9170,2023-08-11,KHM
M-9171,2023-08-11,KHM
M-9172,2023-08-07,THA
M-9173,2023-08-07,THA
M-9174,2023-08-09,VNM
M-9175,2023-08-09,VNM
M-9176,2023-08-07,VNM
M-9177,2023-08-11,VNM
M-9178,2023-08-11,VNM
M-9179,2023-08-07,VNM
M-9180,2023-08-11,VNM
M-9181,2023-08-06,VNM
M-9182,2023-08-07,VNM
M-9183,2023-08-11,VNM
M-9184,2023-08-11,VNM
M-9185,2023-08-06,VNM
M-9186,2023-08-09,VNM
M-9187,2023-08-11,VNM
M-9188,2023-08-09,VNM
M-9189,2023-08-07,VNM
M-9190,2023-08-11,VNM
M-9191,2023-08-11,VNM
M-9192,2023-08-11,VNM
M-9193,2023-08-10,VNM
M-9194,2023-08-10,VNM
M-9195,2023-08-07,KHM
M-9196,2023-08-10,VNM
M-9197,2023-08-06,VNM
M-9198,2023-08-06,VNM
M-9199,2023-08-10,VNM
M-9200,2023-08-06,VNM
M-9201,2023-08-09,VNM
M-9202,2023-08-11,VNM
M-9203,2023-08-11,VNM
M-9204,2023-08-11,VNM
M-9205,2023-08-11,VNM
M-9206,2023-08-10,VNM
M-9207,2023-08-10,VNM
M-9208,2023-08-09,VNM
M-9209,2023-08-11,THA
M-9210,2023-08-11,THA
M-9211,2023-08-07,VNM
M-9212,2023-08-09,VNM
M-9213,2023-08-11,THA
M-9214,2023-08-06,VNM
M-9215,2023-08-10,VNM
M-9216,2023-08-06,VNM
M-9217,2023-08-11,VNM
M-9218,2023-08-10,VNM
M-9219,2023-08-11,VNM
M-9220,2023-08-07,VNM
M-9221,2023-08-11,VNM
M-9222,2023-08-11,VNM
M-9223,2023-08-07,VNM
M-9224,2023-08-11,VNM
M-9225,2023-08-11,VNM
M-9226,2023-08-11,VNM
M-9227,2023-08-06,VNM
M-9228,2023-08-06,VNM
M-9229,2023-08-06,VNM
M-9230,2023-08-06,VNM
M-9231,2023-08-11,VNM
M-9232,2023-08-07,VNM
M-9233,2023-08-11,VNM
M-9234,2023-08-07,VNM
M-9235,2023-08-09,VNM
M-9236,2023-08-11,VNM
M-9237,2023-08-11,THA
M-9238,2023-08-11,VNM
M-9239,2023-08-11,VNM
M-9240,2023-08-07,VNM
M-9241,2023-08-11,VNM
M-9242,2023-08-06,VNM
M-9243,2023-08-06,VNM
M-9244,2023-08-06,VNM
M-9245,2023-08-09,VNM
M-9246,2023-08-10,VNM
M-9247,2023-08-11,LAO
M-9248,2023-08-09,LAO
M-9249,2023-08-11,VNM
M-9250,2023-08-10,VNM
M-9251,2023-08-06,VNM
M-9252,2023-08-10,VNM
M-9253,2023-08-07,VNM
M-9254,2023-08-11,VNM
M-9255,2023-08-11,THA
M-9256,2023-08-11,THA
M-9257,2023-08-11,THA
M-9258,2023-08-11,THA
M-9259,2023-08-11,VNM
M-9260,2023-08-06,VNM
M-9261,2023-08-06,VNM
M-9262,2023-08-09,VNM
M-9263,2023-08-09,VNM
M-9264,2023-08-10,VNM
M-9265,2023-08-06,KHM
M-9266,2023-08-11,KHM
M-9267,2023-08-10,KHM
M-9268,2023-08-11,THA
M-9269,2023-08-06,VNM
M-9270,2023-08-11,KHM
M-9271,2023-08-11,KHM
M-9272,2023-08-10,VNM
M-9273,2023-08-11,VNM
M-9274,2023-08-07,VNM
M-9275,2023-08-11,VNM
M-9276,2023-08-11,VNM
M-9277,2023-08-10,THA
M-9278,2023-08-10,THA
M-9279,2023-08-11,THA
M-9280,2023-08-11,THA
M-9281,2023-08-11,VNM
M-9282,2023-08-09,VNM
M-9283,2023-08-11,VNM
M-9284,2023-08-11,VNM
M-9285,2023-08-11,VNM
M-9286,2023-08-10,VNM
M-9287,2023-08-07,VNM
M-9288,2023-08-07,VNM
M-9289,2023-08-07,VNM
M-9290,2023-08-07,VNM
M-9291,2023-08-06,VNM
M-9292,2023-08-06,VNM
M-9293,2023-08-07,VNM
M-9294,2023-08-11,VNM
M-9295,2023-08-09,VNM
M-9296,2023-08-11,VNM
M-9297,2023-08-11,VNM
M-9298,2023-08-11,VNM
M-9299,2023-08-06,VNM
M-9300,2023-08-07,VNM
M-9301,2023-08-07,LAO
M-9302,2023-08-11,LAO
M-9303,2023-08-11,VNM
M-9304,2023-08-09,VNM
M-9305,2023-08-10,VNM
M-9306,2023-08-11,VNM
M-9307,2023-08-06,THA
M-9308,2023-08-11,VNM
M-9309,2023-08-09,VNM
M-9310,2023-08-07,VNM
M-9311,2023-08-09,VNM
M-9312,2023-08-11,VNM
M-9313,2023-08-10,VNM
M-9314,2023-08-11,VNM
M-9315,2023-08-11,VNM
M-9316,2023-08-06,VNM
M-9317,2023-08-11,VNM
M-9318,2023-08-07,VNM
M-9319,2023-08-11,VNM
M-9320,2023-08-11,VNM
M-9321,2023-08-09,VNM
M-9322,2023-08-10,VNM
M-9323,2023-08-11,THA
M-9324,2023-08-06,VNM
M-9325,2023-08-09,VNM
M-9326,2023-08-11,VNM
M-9327,2023-08-09,VNM
M-9328,2023-08-11,VNM
M-9329,2023-08-11,VNM
M-9330,2023-08-10,VNM
M-9331,2023-08-06,VNM
M-9332,2023-08-07,VNM
M-9333,2023-08-06,VNM
M-9334,2023-08-09,VNM
M-9335,2023-08-07,VNM
M-9336,2023-08-11,VNM
M-9337,2023-08-07,THA
M-9338,2023-08-10,VNM
M-9339,2023-08-11,VNM
M-9340,2023-08-11,VNM
M-9341,2023-08-11,VNM
M-9342,2023-08-11,VNM
M-9343,2023-08-06,VNM
M-9344,2023-08-11,CHN
M-9345,2023-08-06,VNM
M-9346,2023-08-06,VNM
M-9347,2023-08-07,VNM
M-9348,2023-08-11,VNM
M-9349,2023-08-07,VNM
M-9350,2023-08-06,VNM
M-9351,2023-08-06,VNM
M-9352,2023-08-07,VNM
M-9353,2023-08-11,VNM
M-9354,2023-08-11,VNM
M-9355,2023-08-06,VNM
M-9356,2023-08-09,VNM
M-9357,2023-08-11,VNM
M-9358,2023-08-07,VNM
M-9359,2023-08-07,VNM
M-9360,2023-08-11,VNM
M-9361,2023-08-11,VNM
M-9362,2023-08-10,VNM
M-9363,2023-08-11,VNM
M-9364,2023-08-11,VNM
M-9365,2023-08-06,VNM
M-9366,2023-08-11,VNM
M-9367,2023-08-07,KHM
M-9368,2023-08-09,KHM
M-9369,2023-08-11,VNM
M-9370,2023-08-11,VNM
M-9371,2023-08-09,VNM
M-9372,2023-08-06,KHM
M-9373,2023-08-11,KHM
M-9374,2023-08-11,VNM
M-9375,2023-08-06,VNM
M-9376,2023-08-07,VNM
M-9377,2023-08-07,VNM
M-9378,2023-08-06,CHN
M-9379,2023-08-07,CHN
M-9380,2023-08-07,VNM
M-9381,2023-08-11,VNM
M-9382,2023-08-11,KHM
M-9383,2023-08-11,KHM
M-9384,2023-08-11,VNM
M-9385,2023-08-06,VNM
M-9386,2023-08-11,VNM
M-9387,2023-08-06,VNM
M-9388,2023-08-11,VNM
M-9389,2023-08-10,VNM
M-9390,2023-08-11,VNM
M-9391,2023-08-06,VNM
M-9392,2023-08-07,VNM
M-9393,2023-08-09,LAO
M-9394,2023-08-11,VNM
M-9395,2023-08-11,VNM
M-9396,2023-08-06,VNM
M-9397,2023-08-11,VNM
M-9398,2023-08-10,VNM
M-9399,2023-08-11,VNM
M-9400,2023-08-06,VNM
M-9401,2023-08-11,VNM
M-9402,2023-08-11,VNM
M-9403,2023-08-07,VNM
M-9404,2023-08-06,VNM
M-9405,2023-08-11,THA
M-9406,2023-08-11,THA
M-9407,2023-08-11,VNM
M-9408,2023-08-11,VNM
M-9409,2023-08-07,VNM
M-9410,2023-08-11,VNM
M-9411,2023-08-11,VNM
M-9412,2023-08-11,VNM
M-9413,2023-08-11,VNM
M-9414,2023-08-11,VNM
M-9415,2023-08-10,VNM
M-9416,2023-08-11,VNM
M-9417,2023-08-11,VNM
M-9418,2023-08-07,VNM
M-9419,2023-08-11,VNM
M-9420,2023-08-11,KHM
M-9421,2023-08-09,VNM
M-9422,2023-08-11,VNM
M-9423,2023-08-11,THA
M-9424,2023-08-11,VNM
M-9425,2023-08-11,KHM
M-9426,2023-08-10,VNM
M-9427,2023-08-10,VNM
M-9428,2023-08-10,VNM
M-9429,2023-08-10,VNM
M-9430,2023-08-09,VNM
M-9431,2023-08-10,VNM
M-9432,2023-08-10,VNM
M-9433,2023-08-09,VNM
M-9434,2023-08-11,VNM
M-9435,2023-08-06,KHM
M-9436,2023-08-11,VNM
M-9437,2023-08-06,VNM
M-9438,2023-08-10,VNM
M-9439,2023-08-06,VNM
M-9440,2023-08-11,VNM
M-9441,2023-08-11,VNM
M-9442,2023-08-06,VNM
M-9443,2023-08-11,KHM
M-9444,2023-08-06,KHM
M-9445,2023-08-09,KHM
M-9446,2023-08-07,VNM
M-9447,2023-08-11,KHM
M-9448,2023-08-11,VNM
M-9449,2023-08-11,THA
M-9450,2023-08-07,THA
M-9451,2023-08-11,VNM
M-9452,2023-08-11,VNM
M-9453,2023-08-09,LAO
M-9454,2023-08-10,VNM
M-9455,2023-08-11,VNM
M-9456,2023-08-11,VNM
M-9457,2023-08-11,VNM
M-9458,2023-08-11,VNM
M-9459,2023-08-09,KHM
M-9460,2023-08-11,KHM
M-9461,2023-08-11,VNM
M-9462,2023-08-11,VNM
M-9463,2023-08-06,VNM
M-9464,2023-08-11,VNM
M-9465,2023-08-11,THA
M-9466,2023-08-11,KHM
M-9467,2023-08-11,KHM
M-9468,2023-08-11,VNM
M-9469,2023-08-07,VNM
M-9470,2023-08-07,VNM
M-9471,2023-08-11,VNM
M-9472,2023-08-09,VNM
M-9473,2023-08-06,VNM
M-9474,2023-08-11,VNM
M-9475,2023-08-10,VNM
M-9476,2023-08-11,VNM
M-9477,2023-08-11,VNM
M-9478,2023-08-11,THA
M-9479,2023-08-11,VNM
M-9480,2023-08-11,CHN
M-9481,2023-08-06,VNM
M-9482,2023-08-11,VNM
M-9483,2023-08-07,VNM
M-9484,2023-08-11,VNM
M-9485,2023-08-11,VNM
M-9486,2023-08-11,VNM
M-9487,2023-08-11,VNM
M-9488,2023-08-06,VNM
M-9489,2023-08-10,VNM
M-9490,2023-08-06,VNM
M-9491,2023-08-11,KHM
M-9492,2023-08-06,VNM
M-9493,2023-08-07,VNM
M-9494,2023-08-09,VNM
M-9495,2023-08-11,VNM
M-9496,2023-08-09,VNM
M-9497,2023-08-11,VNM
M-9498,2023-08-09,VNM
M-9499,2023-08-10,VNM
M-9500,2023-08-11,VNM
M-9501,2023-08-11,THA
M-9502,2023-08-11,THA
M-9503,2023-08-10,VNM
M-9504,2023-08-11,VNM
M-9505,2023-08-11,VNM
M-9506,2023-08-11,VNM
M-9507,2023-08-11,VNM
M-9508,2023-08-07,VNM
M-9509,2023-08-09,VNM
M-9510,2023-08-11,VNM
M-9511,2023-08-11,VNM
M-9512,2023-08-11,VNM
M-9513,2023-08-11,KHM
M-9514,2023-08-06,KHM
M-9515,2023-08-09,VNM
M-9516,2023-08-11,VNM
M-9517,2023-08-11,KHM
M-9518,2023-08-11,VNM
M-9519,2023-08-07,VNM
M-9520,2023-08-11,THA
M-9521,2023-08-11,VNM
M-9522,2023-08-06,VNM
M-9523,2023-08-11,KHM
M-9524,2023-08-09,VNM
M-9525,2023-08-09,VNM
M-9526,2023-08-11,VNM
